id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD104193,2025-10-07,C0273,Kinshasa,Électronique,Produit_Beauté_24,19.12,1,0.09,3.01,Mobile Money,Google Ads,7.4,Livrée,17.3992,6.08972,-4.32028,2025-10,0,23,7683.7122
CMD104195,2025-11-10,C0169,Kinshasa,Maison,Produit_Maison_26,170.26,1,0.05,3.55,Carte,Email,1.1,Livrée,161.74699999999999,56.61144999999999,51.96144999999999,2025-11,0,17,4349.6768999999995
CMD104196,2025-08-30,C0202,Dakar,Maison,Produit_Maison_24,91.4,1,0.09,2.82,Carte,Google Ads,4.9,Livrée,83.174,29.1109,21.390900000000002,2025-08,0,15,3899.9594
CMD104197,2025-07-12,C0271,Douala,Beauté,Produit_Beauté_18,24.37,3,0.1,4.57,Paiement à la livraison,Instagram Ads,13.55,Livrée,65.799,23.02965,4.909649999999999,2025-07,0,16,3983.1011
CMD104198,2025-07-03,C1203,Libreville,Mode,Produit_Mode_38,39.77,3,0.19,3.09,Mobile Money,Influenceur,9.85,Livrée,96.64110000000001,33.824385,20.884385,2025-07,0,4,293.73350000000005
CMD104199,2025-07-12,C0084,Dakar,Électronique,Produit_Maison_41,375.34000000000003,1,0.03,6.47,Mobile Money,Email,1.02,Livrée,364.07980000000003,127.42793,119.93793000000001,2025-07,0,16,2899.0917
CMD104200,2025-07-08,C0069,Kinshasa,Électronique,Produit_Électronique_22,582.47,1,0.08,5.43,Virement,Instagram Ads,7.56,Retournée,535.8724000000001,187.55534000000003,174.56534000000002,2025-07,1,18,5124.9947999999995
CMD104201,2025-08-10,C1571,Dakar,Maison,Produit_Maison_37,172.32,1,0.23,5.26,Virement,Instagram Ads,7.65,Livrée,132.6864,46.440239999999996,33.53024,2025-08,0,2,433.0974
CMD104202,2025-10-28,C0750,Kinshasa,Mode,Produit_Mode_37,36.27,3,0.28,7.98,Carte,Influenceur,16.62,Livrée,78.3432,27.420119999999997,2.8201199999999957,2025-10,0,1,78.3432
CMD104203,2025-12-14,C1984,Abidjan,Maison,Produit_Maison_40,75.28,2,0.14,5.06,Carte,Instagram Ads,14.83,Livrée,129.4816,45.31855999999999,25.42855999999999,2025-12,0,3,212.885
CMD104204,2025-12-31,C0022,Abidjan,Maison,Produit_Maison_23,133.14,1,0.06,5.53,Paiement à la livraison,Google Ads,7.72,Livrée,125.15159999999997,43.80305999999999,30.553059999999988,2025-12,0,23,7146.3024
CMD104205,2025-11-04,C1354,Abidjan,Mode,Produit_Mode_41,45.47,3,0.14,4.26,Virement,Influenceur,13.48,Livrée,117.31259999999999,41.05940999999999,23.319409999999994,2025-11,0,1,117.31259999999999
CMD104207,2025-09-12,C0461,Douala,Beauté,Produit_Beauté_41,29.22,2,0.01,3.75,Carte,Google Ads,3.72,Livrée,57.855599999999995,20.249459999999996,12.779459999999995,2025-09,0,2,68.5026
CMD104208,2025-11-21,C0280,Dakar,Beauté,Produit_Beauté_41,26.63,2,0.09,7.15,Virement,Instagram Ads,6.98,Livrée,48.4666,16.96331,2.833309999999999,2025-11,0,21,5454.07525
CMD104209,2025-09-28,C0145,Kinshasa,Beauté,Produit_Beauté_49,32.15,1,0.17,5.15,Virement,Instagram Ads,13.09,Livrée,26.684499999999996,9.339574999999998,-8.900425000000002,2025-09,0,15,3786.3293
CMD104210,2025-09-23,C0207,Douala,Électronique,Produit_Électronique_10,618.09,2,0.1,8.77,Virement,Instagram Ads,10.91,Livrée,1112.5620000000001,389.3967,369.7167,2025-09,0,21,7816.8784
CMD104211,2025-08-01,C0253,Abidjan,Mode,Produit_Mode_25,40.15,1,0.15,3.81,Paiement à la livraison,Influenceur,13.59,Retournée,34.1275,11.944624999999998,-5.455375000000002,2025-08,1,12,1377.9266
CMD104212,2025-07-04,C0209,Kinshasa,Électronique,Produit_Électronique_9,290.28,1,0.04,6.46,Paiement à la livraison,Google Ads,3.38,Retournée,278.6688,97.53407999999999,87.69408,2025-07,1,13,4203.8433
CMD104213,2025-09-18,C0015,Libreville,Mode,Produit_Mode_29,20.39,2,0.19,9.86,Virement,Influenceur,14.8,Livrée,33.031800000000004,11.56113,-13.09887,2025-09,0,13,6780.64595
CMD104214,2025-12-11,C0215,Abidjan,Électronique,Produit_Électronique_2,346.48,2,0.28,7.44,Paiement à la livraison,Instagram Ads,8.3,Livrée,498.9312,174.62591999999998,158.88591999999997,2025-12,0,14,3225.0325000000003
CMD104215,2025-08-03,C0032,Kinshasa,Beauté,Produit_Beauté_2,5.706249999999994,3,0.01,9.69,Virement,Google Ads,4.3,Livrée,16.947562499999982,5.931646874999993,-8.058353125000007,2025-08,0,14,2813.6028625
CMD104216,2025-07-19,C0101,Dakar,Électronique,Produit_Beauté_29,16.56,1,0.01,4.3,Carte,Google Ads,4.75,Livrée,16.394399999999997,5.738039999999999,-3.311960000000001,2025-07,0,18,3839.1215
CMD104217,2025-08-28,C1300,Kinshasa,Mode,Produit_Mode_32,47.4,1,0.16,6.73,Paiement à la livraison,Google Ads,7.81,Livrée,39.815999999999995,13.935599999999997,-0.6044000000000027,2025-08,0,1,39.815999999999995
CMD104218,2025-07-25,C0027,Dakar,Électronique,Produit_Électronique_37,394.74,3,0.04,9.72,Paiement à la livraison,Google Ads,6.78,Livrée,1136.8512,397.89792,381.39792,2025-07,0,22,6687.1651999999995
CMD104219,2025-07-16,C0091,Dakar,Mode,Produit_Mode_14,44.38,2,0.23,8.83,Carte,Influenceur,15.39,Livrée,68.3452,23.92082,-0.29918000000000156,2025-07,0,14,3337.57325
CMD104220,2025-09-01,C0157,Douala,Mode,Produit_Mode_17,59.6,3,0.28,7.67,Paiement à la livraison,Instagram Ads,14.39,Livrée,128.736,45.057599999999994,22.99759999999999,2025-09,0,26,11552.303225
CMD104221,2025-10-02,C0348,Kinshasa,Électronique,Produit_Électronique_38,612.35,3,0.18,2.83,Paiement à la livraison,Instagram Ads,10.26,Livrée,1506.3810000000003,527.2333500000001,514.14335,2025-10,0,16,7844.8907
CMD104222,2025-07-14,C0235,Dakar,Mode,Produit_Mode_49,32.26,2,0.06,4.95,Carte,Instagram Ads,12.18,Livrée,60.648799999999994,21.227079999999997,4.097079999999998,2025-07,0,15,3371.0751
CMD104223,2025-12-12,C1305,Cotonou,Mode,Produit_Mode_28,32.56,2,0.26,8.42,Paiement à la livraison,Instagram Ads,8.4,Livrée,48.1888,16.86608,0.0460799999999999,2025-12,0,3,706.1216000000001
CMD104224,2025-09-15,C0828,Abidjan,Maison,Produit_Maison_22,122.53,1,0.17,7.1,Paiement à la livraison,Instagram Ads,11.0,Livrée,101.6999,35.594964999999995,17.494964999999993,2025-09,0,2,156.4919
CMD104225,2025-10-08,C1134,Lomé,Électronique,Produit_Électronique_46,274.96,3,0.05,3.25,Virement,Influenceur,14.24,Livrée,783.6359999999999,274.27259999999995,256.78259999999995,2025-10,0,5,2613.321
CMD104226,2025-12-03,C0321,Libreville,Électronique,Produit_Électronique_26,319.6,3,0.25,9.5,Paiement à la livraison,Instagram Ads,11.1,Livrée,719.1,251.685,231.085,2025-12,0,17,3936.92945
CMD104227,2025-11-18,C0766,Lomé,Beauté,Produit_Beauté_50,27.54,1,0.25,2.27,Carte,Instagram Ads,10.01,Livrée,20.655,7.2292499999999995,-5.050750000000001,2025-11,0,2,132.10920000000002
CMD104228,2025-08-17,C1527,Brazzaville,Beauté,Produit_Beauté_47,15.19,3,0.24,3.13,Paiement à la livraison,Instagram Ads,14.21,Livrée,34.6332,12.12162,-5.21838,2025-08,0,2,898.7076000000001
CMD104229,2025-07-23,C0125,Douala,Mode,Produit_Mode_37,38.55,1,0.25,2.21,Carte,Email,0.9,Livrée,28.912499999999998,10.119374999999998,7.009374999999998,2025-07,0,19,2314.6774
CMD104230,2025-08-17,C0308,Kinshasa,Maison,Produit_Maison_16,80.05,2,0.21,3.93,Paiement à la livraison,Instagram Ads,14.53,Livrée,126.479,44.267649999999996,25.807649999999995,2025-08,0,20,3853.1412
CMD104231,2025-08-25,C0073,Abidjan,Électronique,Produit_Électronique_14,415.35,3,0.04,6.79,Paiement à la livraison,Email,1.42,Livrée,1196.208,418.6728,410.46279999999996,2025-08,0,20,4683.5417
CMD104232,2025-12-22,C0289,Lomé,Électronique,Produit_Électronique_19,398.74,2,0.15,5.46,Paiement à la livraison,Instagram Ads,9.79,Livrée,677.858,237.25029999999995,222.00029999999995,2025-12,0,13,4448.1418
CMD104233,2025-09-05,C0287,Cotonou,Maison,Produit_Maison_16,141.38,1,0.08,6.57,Virement,Google Ads,6.65,Livrée,130.0696,45.52436,32.30436,2025-09,0,14,3489.5337
CMD104234,2025-08-11,C1914,Dakar,Mode,Produit_Mode_25,39.96,1,0.07,3.14,Paiement à la livraison,Instagram Ads,9.9,Livrée,37.1628,13.006979999999999,-0.03302000000000227,2025-08,0,1,37.1628
CMD104235,2025-12-06,C1336,Lomé,Maison,Produit_Maison_29,89.14,3,0.1,8.22,Mobile Money,Instagram Ads,12.75,Livrée,240.67800000000003,84.2373,63.267300000000006,2025-12,0,3,655.8243
CMD104236,2025-10-30,C1273,Lomé,Mode,Produit_Mode_15,40.15,3,0.06,5.59,Mobile Money,Google Ads,7.7,Livrée,113.22299999999998,39.628049999999995,26.33805,2025-10,0,4,202.80349999999999
CMD104237,2025-11-14,C1334,Abidjan,Maison,Produit_Maison_16,95.66,1,0.25,5.2,Mobile Money,Instagram Ads,14.42,Livrée,71.745,25.11075,5.49075,2025-11,0,4,479.9416
CMD104238,2025-12-23,C0294,Kinshasa,Électronique,Produit_Mode_5,40.01,3,0.07,7.82,Carte,Influenceur,16.09,Livrée,111.6279,39.069765,15.159764999999997,2025-12,0,13,2465.1682
CMD104239,2025-10-17,C0466,Kinshasa,Électronique,Produit_Électronique_19,567.55,1,0.01,5.07,Virement,Email,0.83,Livrée,561.8744999999999,196.65607499999996,190.75607499999995,2025-10,0,1,561.8744999999999
CMD104240,2025-08-05,C0152,Dakar,Électronique,Produit_Électronique_39,331.32,3,0.14,5.73,Carte,Instagram Ads,11.85,Livrée,854.8056,299.18196,281.60195999999996,2025-08,0,15,3911.1510000000003
CMD104241,2025-11-29,C0311,Abidjan,Beauté,Produit_Beauté_22,27.26,1,0.18,3.17,Paiement à la livraison,Instagram Ads,12.42,Retournée,22.353200000000005,7.823620000000001,-7.766379999999999,2025-11,1,17,4600.9692000000005
CMD104242,2025-09-21,C0672,Dakar,Électronique,Produit_Électronique_9,194.63,2,0.07,6.43,Virement,Influenceur,5.33,Livrée,362.0118,126.70412999999999,114.94412999999999,2025-09,0,1,362.0118
CMD104243,2025-10-08,C0226,Douala,Électronique,Produit_Électronique_13,344.9,1,0.08,5.44,Carte,Email,1.81,Livrée,317.308,111.05779999999999,103.80779999999999,2025-10,0,13,2685.1963
CMD104244,2025-11-19,C0254,Kinshasa,Maison,Produit_Maison_19,192.88,1,0.24,7.5,Paiement à la livraison,Instagram Ads,8.47,Retournée,146.5888,51.306079999999994,35.336079999999995,2025-11,1,15,3649.3196
CMD104245,2025-09-01,C0079,Abidjan,Beauté,Produit_Beauté_41,23.31,3,0.03,3.57,Paiement à la livraison,Influenceur,4.73,Livrée,67.8321,23.741234999999996,15.441234999999995,2025-09,0,17,4991.1412
CMD104246,2025-08-08,C1009,Douala,Mode,Produit_Mode_5,38.64,1,0.11,2.35,Mobile Money,Influenceur,9.38,Livrée,34.3896,12.03636,0.30635999999999974,2025-08,0,3,228.4971
CMD104247,2025-10-15,C1036,Douala,Électronique,Produit_Électronique_26,315.77,2,0.08,7.79,Paiement à la livraison,Email,0.85,Retournée,581.0168,203.35587999999998,194.71588,2025-10,1,3,744.598
CMD104248,2025-09-15,C0057,Abidjan,Électronique,Produit_Beauté_1,20.41,1,0.0,9.26,Paiement à la livraison,Google Ads,5.31,Livrée,20.41,7.1434999999999995,-7.4265,2025-09,0,16,3719.3914999999997
CMD104249,2025-08-23,C0026,Dakar,Mode,Produit_Mode_22,57.75,3,0.09,9.98,Carte,Email,1.18,Livrée,157.6575,55.180125,44.020125,2025-08,0,23,4838.6816
CMD104250,2025-12-05,C0319,Kinshasa,Maison,Produit_Maison_9,129.85,1,0.17,7.59,Virement,Instagram Ads,13.62,Livrée,107.7755,37.721424999999996,16.511424999999996,2025-12,0,13,6041.555
CMD104251,2025-12-09,C0372,Douala,Beauté,Produit_Beauté_47,38.15,1,0.22,5.04,Virement,Instagram Ads,6.86,Livrée,29.757,10.41495,-1.485050000000001,2025-12,0,11,2150.7415
CMD104252,2025-07-14,C0253,Kinshasa,Mode,Produit_Mode_31,39.25,2,0.27,7.16,Paiement à la livraison,Google Ads,4.07,Livrée,57.305,20.056749999999997,8.826749999999997,2025-07,0,12,1377.9266
CMD104253,2025-10-02,C0219,Dakar,Électronique,Produit_Électronique_24,341.65,3,0.11,2.96,Mobile Money,Instagram Ads,8.84,Livrée,912.2054999999998,319.2719249999999,307.47192499999994,2025-10,0,19,3743.2685
CMD104254,2025-11-23,C1724,Kinshasa,Électronique,Produit_Électronique_1,224.47,2,0.24,3.35,Mobile Money,Instagram Ads,13.53,Livrée,341.19440000000003,119.41804,102.53804000000001,2025-11,0,3,1214.1182
CMD104255,2025-07-11,C0207,Kinshasa,Électronique,Produit_Électronique_41,446.8,2,0.05,3.73,Virement,Email,1.9,Livrée,848.92,297.12199999999996,291.49199999999996,2025-07,0,21,7816.8784
CMD104256,2025-10-12,C1629,Abidjan,Maison,Produit_Maison_47,92.77,2,0.21,8.29,Paiement à la livraison,Instagram Ads,9.61,Livrée,146.5766,51.30181,33.401810000000005,2025-10,0,3,497.333
CMD104257,2025-07-19,C0229,Dakar,Beauté,Produit_Beauté_42,44.47625000000001,2,0.06,5.31,Paiement à la livraison,Email,1.64,Livrée,83.61535,29.2653725,22.315372500000002,2025-07,0,15,4684.198350000001
CMD104258,2025-11-28,C0267,Kinshasa,Électronique,Produit_Électronique_48,612.37,3,0.05,2.47,Paiement à la livraison,Google Ads,3.05,Livrée,1745.2545,610.839075,605.319075,2025-11,0,8,3617.7453
CMD104259,2025-11-25,C1450,Cotonou,Maison,Produit_Maison_17,77.78,1,0.17,2.09,Carte,Instagram Ads,14.08,Livrée,64.5574,22.59509,6.425089999999999,2025-11,0,2,358.20939999999996
CMD104260,2025-12-01,C1036,Abidjan,Mode,Produit_Mode_21,44.51,2,0.11,2.54,Virement,Google Ads,4.02,Livrée,79.2278,27.72973,21.16973,2025-12,0,3,744.598
CMD104261,2025-07-04,C1223,Kinshasa,Mode,Produit_Mode_10,51.49,1,0.13,8.39,Mobile Money,Instagram Ads,11.25,Livrée,44.7963,15.678704999999999,-3.9612950000000016,2025-07,0,1,44.7963
CMD104262,2025-10-15,C0893,Cotonou,Beauté,Produit_Beauté_9,34.14,2,0.02,4.34,Mobile Money,Google Ads,5.66,Livrée,66.9144,23.42004,13.42004,2025-10,0,3,228.67829999999998
CMD104263,2025-08-26,C0526,Kinshasa,Électronique,Produit_Électronique_9,496.47,3,0.07,8.28,Carte,Email,1.36,Livrée,1385.1513,484.80295499999994,475.16295499999995,2025-08,0,4,1496.6007
CMD104264,2025-07-26,C0280,Dakar,Électronique,Produit_Électronique_43,375.34000000000003,3,0.18,2.19,Carte,Instagram Ads,7.56,Livrée,923.3364,323.16774,313.41774,2025-07,0,21,5454.07525
CMD104266,2025-09-03,C0358,Kinshasa,Beauté,Produit_Beauté_28,19.79,3,0.28,6.77,Paiement à la livraison,Instagram Ads,14.81,Livrée,42.746399999999994,14.961239999999997,-6.6187600000000035,2025-09,0,11,5723.9205
CMD104267,2025-12-26,C1793,Douala,Maison,Produit_Maison_32,73.46,1,0.01,4.75,Virement,Influenceur,13.19,Livrée,72.7254,25.453889999999998,7.513889999999998,2025-12,0,6,2692.4253000000003
CMD104268,2025-09-15,C0326,Cotonou,Mode,Produit_Mode_46,62.08,3,0.07,6.83,Paiement à la livraison,Instagram Ads,8.31,Livrée,173.2032,60.62112,45.48112,2025-09,0,20,4277.6976
CMD104269,2025-10-27,C1425,Dakar,Beauté,Produit_Beauté_9,29.0,2,0.08,7.94,Mobile Money,Instagram Ads,7.25,Livrée,53.36,18.676,3.485999999999997,2025-10,0,3,559.4117
CMD104270,2025-08-22,C0329,Dakar,Mode,Produit_Mode_4,37.91,1,0.23,6.33,Paiement à la livraison,Instagram Ads,10.62,Livrée,29.1907,10.216745,-6.733255,2025-08,0,18,3260.8903
CMD104271,2025-09-23,C1991,Abidjan,Électronique,Produit_Électronique_25,359.81,2,0.09,8.55,Carte,Instagram Ads,6.59,Livrée,654.8542,229.19896999999997,214.05896999999996,2025-09,0,2,681.62
CMD104272,2025-11-11,C0357,Dakar,Électronique,Produit_Électronique_45,229.86,2,0.02,7.45,Mobile Money,Email,0.73,Retournée,450.5256,157.68395999999998,149.50396,2025-11,1,19,6407.5872
CMD104273,2025-09-04,C0189,Lomé,Électronique,Produit_Électronique_48,375.34000000000003,1,0.22,4.35,Paiement à la livraison,Instagram Ads,8.05,Livrée,292.76520000000005,102.46782000000002,90.06782000000003,2025-09,0,18,3293.766
CMD104274,2025-11-25,C0138,Abidjan,Électronique,Produit_Électronique_33,356.01,3,0.1,7.22,Virement,Instagram Ads,11.21,Livrée,961.227,336.42945,317.99944999999997,2025-11,0,16,3844.4055
CMD104275,2025-10-18,C1276,Douala,Beauté,Produit_Beauté_13,26.91,2,0.19,3.63,Paiement à la livraison,Instagram Ads,8.73,Livrée,43.5942,15.257969999999998,2.8979699999999973,2025-10,0,2,85.84357500000002
CMD104276,2025-12-21,C0001,Kinshasa,Beauté,Produit_Beauté_10,24.85,1,0.19,5.93,Paiement à la livraison,Instagram Ads,10.16,Livrée,20.128500000000003,7.044975,-9.045024999999999,2025-12,0,26,9166.316875
CMD104277,2025-08-21,C0061,Kinshasa,Beauté,Produit_Beauté_37,25.005000000000003,1,0.09,4.81,Carte,Email,1.13,Livrée,22.754550000000002,7.9640925000000005,2.024092500000001,2025-08,0,23,4446.77945
CMD104278,2025-08-06,C0196,Kinshasa,Électronique,Produit_Mode_7,45.29,1,0.12,6.33,Carte,Instagram Ads,8.66,Livrée,39.855199999999996,13.949319999999998,-1.0406800000000018,2025-08,0,19,5363.800475
CMD104279,2025-10-16,C0163,Kinshasa,Maison,Produit_Maison_18,131.77,3,0.03,9.96,Paiement à la livraison,Email,1.52,Livrée,383.45070000000004,134.20774500000002,122.72774500000001,2025-10,0,17,5556.270799999999
CMD104280,2025-09-23,C0267,Kinshasa,Beauté,Produit_Beauté_21,43.37,2,0.02,3.15,Virement,Influenceur,18.18,Livrée,85.00519999999999,29.751819999999995,8.421819999999997,2025-09,0,8,3617.7453
CMD104281,2025-09-30,C0721,Lomé,Électronique,Produit_Beauté_17,8.3,1,0.29,8.14,Mobile Money,Instagram Ads,11.81,Livrée,5.893,2.06255,-17.88745,2025-09,0,1,5.893
CMD104282,2025-10-29,C0002,Abidjan,Électronique,Produit_Électronique_34,393.0,3,0.07,9.06,Paiement à la livraison,Google Ads,3.15,Retournée,1096.47,383.7645,371.5545,2025-10,1,24,7355.6654
CMD104283,2025-10-23,C0212,Douala,Électronique,Produit_Électronique_44,309.36,1,0.04,9.09,Virement,Email,0.97,Livrée,296.9856,103.94495999999998,93.88495999999998,2025-10,0,20,6121.689
CMD104284,2025-07-15,C0212,Lomé,Mode,Produit_Mode_21,36.79,3,0.14,4.53,Virement,Google Ads,6.68,Livrée,94.9182,33.22137,22.01137,2025-07,0,20,6121.689
CMD104285,2025-07-28,C0131,Lomé,Électronique,Produit_Électronique_5,609.21,2,0.08,4.91,Virement,Influenceur,8.06,Livrée,1120.9464,392.33124,379.36123999999995,2025-07,0,20,7113.4114
CMD104286,2025-11-09,C0241,Douala,Électronique,Produit_Maison_13,112.49,2,0.08,8.27,Mobile Money,Google Ads,5.54,Retournée,206.9816,72.44355999999999,58.633559999999996,2025-11,1,15,5272.0516
CMD104287,2025-11-13,C0273,Lomé,Électronique,Produit_Électronique_33,615.81,3,0.23,4.68,Carte,Instagram Ads,11.82,Livrée,1422.5211,497.88238499999994,481.38238499999994,2025-11,0,23,7683.7122
CMD104288,2025-08-29,C1680,Kinshasa,Électronique,Produit_Électronique_47,382.48,3,0.06,6.59,Carte,Influenceur,5.21,Livrée,1078.5936,377.50775999999996,365.70776,2025-08,0,4,1955.8
CMD104289,2025-07-17,C0125,Kinshasa,Beauté,Produit_Beauté_40,34.75,1,0.03,5.69,Carte,Email,0.73,Livrée,33.707499999999996,11.797624999999998,5.377624999999998,2025-07,0,19,2314.6774
CMD104290,2025-09-15,C0548,Lomé,Maison,Produit_Maison_33,125.5,3,0.06,2.18,Mobile Money,Email,0.8,Livrée,353.90999999999997,123.86849999999998,120.88849999999998,2025-09,0,2,1372.4418
CMD104291,2025-12-12,C0088,Dakar,Mode,Produit_Mode_47,28.79,1,0.09,9.06,Virement,Email,1.48,Retournée,26.198900000000002,9.169615,-1.3703850000000002,2025-12,1,13,4240.15065
CMD104292,2025-07-13,C0376,Dakar,Électronique,Produit_Électronique_39,238.8,3,0.1,5.2,Carte,Influenceur,15.22,Livrée,644.7600000000001,225.66600000000003,205.24600000000004,2025-07,0,14,5261.8575
CMD104293,2025-09-10,C0435,Cotonou,Beauté,Produit_Beauté_38,27.1,3,0.03,7.17,Carte,Google Ads,6.46,Livrée,78.861,27.60135,13.971350000000001,2025-09,0,1,78.861
CMD104294,2025-10-19,C1686,Abidjan,Électronique,Produit_Électronique_37,152.48,3,0.08,2.01,Paiement à la livraison,Influenceur,17.94,Livrée,420.84479999999996,147.29567999999998,127.34567999999999,2025-10,0,5,1977.9962
CMD104295,2025-11-02,C0139,Cotonou,Maison,Produit_Maison_36,127.21,3,0.06,7.97,Mobile Money,Instagram Ads,6.03,Livrée,358.7322,125.55626999999998,111.55626999999998,2025-11,0,14,3682.8347
CMD104296,2025-09-07,C0185,Libreville,Beauté,Produit_Beauté_34,22.41,1,0.09,4.12,Virement,Google Ads,3.77,Livrée,20.3931,7.137585,-0.7524150000000005,2025-09,0,14,2613.0275625
CMD104297,2025-07-04,C0021,Kinshasa,Électronique,Produit_Électronique_49,375.34000000000003,3,0.08,8.26,Virement,Influenceur,16.64,Livrée,1035.9384,362.57844,337.67844,2025-07,0,9,3759.14925
CMD104298,2025-10-05,C1007,Abidjan,Beauté,Produit_Beauté_37,24.32,1,0.19,3.5,Carte,Instagram Ads,9.4,Livrée,19.6992,6.89472,-6.00528,2025-10,0,6,968.214
CMD104299,2025-09-21,C0327,Kinshasa,Mode,Produit_Mode_44,41.25,1,0.18,6.07,Virement,Google Ads,3.05,Livrée,33.825,11.838750000000001,2.718750000000001,2025-09,0,15,5507.2686
CMD104301,2025-12-16,C0002,Kinshasa,Beauté,Produit_Beauté_18,30.81,3,0.0,9.81,Virement,Influenceur,13.73,Livrée,92.42999999999999,32.3505,8.810499999999994,2025-12,0,24,7355.6654
CMD104302,2025-08-07,C1656,Douala,Mode,Produit_Mode_23,48.14,2,0.29,3.59,Carte,Email,0.79,Livrée,68.3588,23.92558,19.54558,2025-08,0,2,116.4588
CMD104303,2025-11-13,C1562,Kinshasa,Mode,Produit_Mode_40,54.39,3,0.17,4.34,Virement,Instagram Ads,8.31,Livrée,135.43110000000001,47.400885,34.750885,2025-11,0,3,649.8039
CMD104304,2025-07-05,C0159,Dakar,Électronique,Produit_Mode_7,36.95,2,0.16,4.19,Mobile Money,Google Ads,4.7,Livrée,62.076,21.726599999999998,12.836599999999997,2025-07,0,20,5697.3041
CMD104305,2025-11-22,C1361,Douala,Électronique,Produit_Électronique_30,375.34000000000003,1,0.08,7.65,Paiement à la livraison,Google Ads,7.54,Livrée,345.31280000000004,120.85948,105.66948,2025-11,0,2,351.68600000000004
CMD104306,2025-10-01,C1957,Dakar,Électronique,Produit_Électronique_5,422.57,2,0.1,3.43,Virement,Email,1.01,Livrée,760.626,266.21909999999997,261.77909999999997,2025-10,0,2,999.918
CMD104307,2025-11-09,C1511,Dakar,Maison,Produit_Maison_13,105.23,1,0.07,2.06,Mobile Money,Email,1.4,Livrée,97.8639,34.252365,30.792364999999997,2025-11,0,4,1726.5472
CMD104308,2025-07-01,C0386,Dakar,Beauté,Produit_Beauté_42,25.005000000000003,1,0.23,7.0,Virement,Instagram Ads,11.57,Livrée,19.253850000000003,6.738847500000001,-11.831152499999998,2025-07,0,13,2558.29345
